RegionName,City,State,Metro,CountyName,SizeRank,2017_avg,2017_std,2018_avg,2018_std
63033,Florissant,MO,St. Louis,Saint Louis County,935,1189.583333,27.11536567,1204.5,38.5648804
77406,Richmond,TX,Houston-The Woodlands-Sugar Land,Fort Bend County,936,1797.708333,51.91598114,1846.75,42.27957545
40216,Louisville,KY,Louisville/Jefferson County,Jefferson County,937,957.5,10,980.4,50.34570488
8081,Winslow,NJ,Philadelphia-Camden-Wilmington,Camden County,938,1375,53.27796605,1426.25,60.32464256
92078,San Marcos,CA,San Diego-Carlsbad,San Diego County,939,2510.625,84.55844256,2659.45,85.30810337
94118,San Francisco,CA,San Francisco-Oakland-Hayward,San Francisco County,940,5201.75,246.221572,5414.5,403.4442341
40517,Lexington,KY,Lexington-Fayette,Fayette County,941,965.4166667,21.81440019,977,18.43230859
94546,Castro Valley,CA,San Francisco-Oakland-Hayward,Alameda County,942,2643.75,110.3021419,2783.75,159.6216229
85029,Phoenix,AZ,Phoenix-Mesa-Scottsdale,Maricopa County,943,1108.125,30.60373411,1206,81.77438474
95678,Roseville,CA,Sacramento--Roseville--Arden-Arcade,Placer County,944,1766.666667,71.80219743,1928.6,84.30830327
92026,Escondido,CA,San Diego-Carlsbad,San Diego County,945,2102.8125,120.9431523,2262.75,155.7861114
20902,Silver Spring,MD,Washington-Arlington-Alexandria,Montgomery County,946,2207.208333,66.5730984,2257.5,54.8292805
98023,Federal Way,WA,Seattle-Tacoma-Bellevue,King County,946,1937.166667,62.26767933,2018.05,44.1250779
92692,Mission Viejo,CA,Los Angeles-Long Beach-Anaheim,Orange County,948,2841.25,77.3823031,2969,64.37390776
78201,San Antonio,TX,San Antonio-New Braunfels,Bexar County,949,906.25,56.25,952.55,38.16768921
18104,Allentown,PA,Allentown-Bethlehem-Easton,Lehigh County,950,1513.125,86.18128301,1522.5,45.34589287
60115,Dekalb,IL,Chicago-Naperville-Elgin,DeKalb County,950,1181.875,29.52973431,1181.9,32.91640928
80233,Northglenn,CO,Denver-Aurora-Lakewood,Adams County,950,1895.681818,33.30456748,1928.75,29.6279007
98387,Spanaway,WA,Seattle-Tacoma-Bellevue,Pierce County,953,1658.458333,77.5020049,1763,37.31286641
80211,Denver,CO,Denver-Aurora-Lakewood,Denver County,954,2255,70.08922884,2370.25,98.74493658
37076,Nashville,TN,Nashville-Davidson--Murfreesboro--Franklin,Davidson County,955,1484.375,45.69059212,1483.55,29.33295928
75062,Irving,TX,Dallas-Fort Worth-Arlington,Dallas County,956,1571.041667,66.46159867,1628.7,85.50999942
38115,Memphis,TN,Memphis,Shelby County,957,971.6666667,17.24013405,972.5,19.65324401
23602,Newport News,VA,Virginia Beach-Norfolk-Newport News,Newport News City,958,1288.291667,23.37240033,1327.25,32.85289181
36116,Montgomery,AL,Montgomery,Montgomery County,959,866.4583333,21.66165807,874,21.27792283
91762,Ontario,CA,Riverside-San Bernardino-Ontario,San Bernardino County,960,1862.708333,96.20647465,2010.4,166.1890189
83686,Nampa,ID,Boise City,Canyon County,961,1030.208333,57.64888635,1161.5,69.89456345
98258,Lake Stevens,WA,Seattle-Tacoma-Bellevue,Snohomish County,962,2052.083333,98.34480865,2191.75,52.82104221
6460,Milford,CT,New Haven-Milford,New Haven County,963,1815,48.0776282,1818.75,49.13311002
94403,San Mateo,CA,San Francisco-Oakland-Hayward,San Mateo County,964,3897.083333,73.70290398,4110.75,140.6593847
95621,Citrus Heights,CA,Sacramento--Roseville--Arden-Arcade,Sacramento County,964,1464.545455,44.59181261,1555.2,48.35400707
97007,Beaverton,OR,Portland-Vancouver-Hillsboro,Washington County,966,1813.958333,80.22402444,1916.45,83.05674265
11222,New York,NY,New York-Newark-Jersey City,Kings County,967,2884.583333,117.3750814,2874.25,151.2119787
60201,Evanston,IL,Chicago-Naperville-Elgin,Cook County,968,1889.25,88.27926805,1985,28.36899716
91761,Ontario,CA,Riverside-San Bernardino-Ontario,San Bernardino County,969,2021.666667,64.68942898,2265,39.05124838
77089,Houston,TX,Houston-The Woodlands-Sugar Land,Harris County,970,1491.666667,20.42091792,1550,56.0357029
92129,San Diego,CA,San Diego-Carlsbad,San Diego County,971,2698.5,123.9297516,2759,224.2158558
27609,Raleigh,NC,Raleigh,Wake County,972,1443.863636,46.99327365,1501.75,56.59118748
76112,Fort Worth,TX,Dallas-Fort Worth-Arlington,Tarrant County,973,1252.458333,52.39292984,1299.75,41.66008281
85041,Phoenix,AZ,Phoenix-Mesa-Scottsdale,Maricopa County,973,1195.166667,30.63721412,1260.1,21.65848563
33068,North Lauderdale,FL,Miami-Fort Lauderdale-West Palm Beach,Broward County,975,1510.708333,23.75259489,1553.75,45.43195461
33179,Ives Estates,FL,Miami-Fort Lauderdale-West Palm Beach,Miami-Dade County,976,1653.833333,56.60069689,1616.75,48.34834537
56560,Moorhead,MN,Fargo,Clay County,976,1358.75,39.90222425,1352.25,43.63842917
85206,Mesa,AZ,Phoenix-Mesa-Scottsdale,Maricopa County,978,1340,38.14719299,1492.35,64.79739578
21043,Ellicott City,MD,Baltimore-Columbia-Towson,Howard County,979,2133.333333,55.27707984,2150,58.09475019
91702,Azusa,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,980,2350.833333,109.9731659,2409.75,75.98067188
52302,Marion,IA,Cedar Rapids,Linn County,981,1055.227273,87.59705361,1022.95,37.42555945
32835,Orlando,FL,Orlando-Kissimmee-Sanford,Orange County,982,1286.666667,37.32365946,1431,39.67366885
7052,West Orange,NJ,New York-Newark-Jersey City,Essex County,983,2741.666667,88.58454844,2775,141.8626096
78213,San Antonio,TX,San Antonio-New Braunfels,Bexar County,984,882.5416667,31.86263377,876.7,23.70569552
8724,Brick,NJ,New York-Newark-Jersey City,Ocean County,985,1545.833333,43.10033514,1608.75,40.33066451
23220,Richmond,VA,Richmond,Richmond City,986,1601.416667,121.7300349,1688.15,95.13307784
32259,Fruit Cove,FL,Jacksonville,Saint Johns County,986,1804.541667,32.72388165,1841.55,47.1584828
8816,East Brunswick,NJ,New York-Newark-Jersey City,Middlesex County,988,1883.958333,62.22822857,1881.25,52.21649644
33126,Miami,FL,Miami-Fort Lauderdale-West Palm Beach,Miami-Dade County,989,1545.208333,29.05559207,1592.5,16.00781059
33919,Fort Myers,FL,Cape Coral-Fort Myers,Lee County,990,1539.333333,121.509659,1575.25,165.704745
30034,Panthersville,GA,Atlanta-Sandy Springs-Roswell,Dekalb County,991,1070.208333,24.11989007,1156.5,16.74066904
50613,Cedar Falls,IA,Waterloo-Cedar Falls,Black Hawk County,992,1163.541667,56.46217699,1233,60.67124525
98837,Moses Lake,WA,Moses Lake,Grant County,993,1141,57.44780239,1193,40.93897898
76017,Arlington,TX,Dallas-Fort Worth-Arlington,Tarrant County,994,1518.958333,30.76216449,1569,20.46948949
28562,New Bern,NC,New Bern,Craven County,995,1111.25,36.7494331,1130,92.73618495
20148,Ashburn,VA,Washington-Arlington-Alexandria,Loudoun County,996,2383.125,31.07660226,2414.7,38.75641882
29803,Aiken,SC,Augusta-Richmond County,Aiken County,996,1119.0625,62.34903643,1129.95,77.93761929
23234,Richmond,VA,Richmond,Richmond City,998,1084,57.81940274,1086.25,57.93584814
30076,Roswell,GA,Atlanta-Sandy Springs-Roswell,Fulton County,999,1811.458333,99.81993337,1735.75,61.93797301
80011,Aurora,CO,Denver-Aurora-Lakewood,Arapahoe County,1000,1674.083333,41.89860446,1752,38.88765871
90630,Cypress,CA,Los Angeles-Long Beach-Anaheim,Orange County,1001,2625.416667,71.66061021,2717.5,23.07596152
28306,Fayetteville,NC,Fayetteville,Cumberland County,1002,1092.875,28.50959268,1152.75,70.5731004
30097,Duluth,GA,Atlanta-Sandy Springs-Roswell,Gwinnett County,1003,2027.666667,95.61039286,2035,48.78524367
75214,Dallas,TX,Dallas-Fort Worth-Arlington,Dallas County,1004,2073.291667,129.0640116,2053.95,81.19065525
75126,Forney,TX,Dallas-Fort Worth-Arlington,Kaufman County,1005,1678.5,33.87415436,1742.5,16.00781059
44118,Cleveland Heights,OH,Cleveland-Elyria,Cuyahoga County,1006,1253.375,24.77492432,1324.75,44.44730026
32808,Pine Hills,FL,Orlando-Kissimmee-Sanford,Orange County,1007,1046.625,27.54324252,1166.45,36.78889099
60440,Bolingbrook,IL,Chicago-Naperville-Elgin,Will County,1008,1722.375,66.85872076,1652.25,39.86618241
46220,Indianapolis,IN,Indianapolis-Carmel-Anderson,Marion County,1009,1367.708333,69.92152099,1379,58.33309524
91343,Los Angeles,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,1010,2667.785714,85.48260355,2786.45,98.59220304
32224,Jacksonville,FL,Jacksonville,Duval County,1011,1413.541667,48.39570329,1451.75,44.58208721
63122,Kirkwood,MO,St. Louis,Saint Louis County,1012,1464.166667,50.34602489,1466,61.82839154
96816,Honolulu,HI,Urban Honolulu,Honolulu County,1012,2594.916667,95.41703057,2568.7,58.37131145
19128,Philadelphia,PA,Philadelphia-Camden-Wilmington,Philadelphia County,1014,1616.25,65.10008321,1660.7,35.8979108
77388,Spring,TX,Houston-The Woodlands-Sugar Land,Harris County,1015,1595.791667,26.73594517,1630.6,24.79899191
76039,Euless,TX,Dallas-Fort Worth-Arlington,Tarrant County,1016,1687.25,44.82535555,1701.25,57.40481252
77469,Richmond,TX,Houston-The Woodlands-Sugar Land,Fort Bend County,1017,1644.041667,46.93100358,1678.45,21.68807276
20772,Greater Upper Marlboro,MD,Washington-Arlington-Alexandria,Prince Georges County,1018,1854.583333,41.3928503,1894.5,43.34166587
30324,Atlanta,GA,Atlanta-Sandy Springs-Roswell,Fulton County,1019,1940.208333,60.17732766,2167.5,237.1840003
91942,La Mesa,CA,San Diego-Carlsbad,San Diego County,1020,2033.166667,109.8641838,2129.65,84.58340558
15317,North Strabane,PA,Pittsburgh,Washington County,1021,1664.6875,61.40843667,1657.75,102.423447
85706,Tucson,AZ,Tucson,Pima County,1022,977.0833333,19.917364,1006,29.9833287
37115,Nashville,TN,Nashville-Davidson--Murfreesboro--Franklin,Davidson County,1023,1273.833333,69.70274186,1334.5,57.94178113
83642,Meridian,ID,Boise City,Ada County,1024,1320.833333,42.55307144,1432.75,43.73856994
80220,Denver,CO,Denver-Aurora-Lakewood,Denver County,1025,1869.791667,82.87451818,1948.9,77.97525248
19460,Phoenixville,PA,Philadelphia-Camden-Wilmington,Chester County,1026,1707.708333,53.94304803,1716.5,67.64059432
20008,Washington,DC,Washington-Arlington-Alexandria,District of Columbia,1027,2271.875,79.94871403,2283,137.0074815
22903,Charlottesville,VA,Charlottesville,Albemarle County,1028,1542.166667,109.3479411,1623.5,143.7932544
33161,North Miami,FL,Miami-Fort Lauderdale-West Palm Beach,Miami-Dade County,1029,1426.041667,71.34466178,1403.3,67.67983452
59101,Billings,MT,Billings,Yellowstone County,1029,892.7083333,34.96215712,894.25,114.1328721
85209,Mesa,AZ,Phoenix-Mesa-Scottsdale,Maricopa County,1031,1338.416667,45.5488901,1451.95,50.40062004
29210,Columbia,SC,Columbia,Richland County,1032,924.375,40.97922492,912,20.39607805
29407,Charleston,SC,Charleston-North Charleston,Charleston County,1033,1591.666667,39.96526269,1653.75,69.38344543
7960,Morris,NJ,New York-Newark-Jersey City,Morris County,1034,2940.625,67.91634714,2860,128.5496013
63017,Chesterfield,MO,St. Louis,Saint Louis County,1035,2028.636364,122.9022322,2051.5,66.44734758
98277,Oak Harbor,WA,Oak Harbor,Island County,1036,1519.791667,43.73759745,1590,59.37171044
97123,Hillsboro,OR,Portland-Vancouver-Hillsboro,Washington County,1037,1758.666667,76.7094989,1788.3,28.0403281
55416,Saint Louis Park,MN,Minneapolis-St. Paul-Bloomington,Hennepin County,1038,1711.458333,61.52115433,1779,79.43708202
33165,University Park,FL,Miami-Fort Lauderdale-West Palm Beach,Miami-Dade County,1039,2345.791667,85.23874763,2340,53.85164807
32780,Titusville,FL,Palm Bay-Melbourne-Titusville,Brevard County,1040,998.2142857,44.41513348,1041.75,54.63572549
7304,Jersey City,NJ,New York-Newark-Jersey City,Hudson County,1041,1792.666667,72.90757086,1840.25,59.43957015
34203,Bradenton,FL,North Port-Sarasota-Bradenton,Manatee County,1042,1752.416667,78.88859057,1784.25,17.89029066
77339,Houston,TX,Houston-The Woodlands-Sugar Land,Harris County,1042,1582.5,37.87314352,1611.25,34.73560853
32257,Jacksonville,FL,Jacksonville,Duval County,1044,1302.75,50.97037538,1333.4,51.84390032
91304,Los Angeles,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,1045,2650,111.0414712,2844.75,92.50979678
77088,Houston,TX,Houston-The Woodlands-Sugar Land,Harris County,1046,1297.708333,19.72356705,1368.25,23.02308624
95822,Sacramento,CA,Sacramento--Roseville--Arden-Arcade,Sacramento County,1047,1450,48.51194792,1559.5,94.82747492
96818,Honolulu,HI,Urban Honolulu,Honolulu County,1048,1887.708333,47.23013618,1915.75,66.29526755
33904,Cape Coral,FL,Cape Coral-Fort Myers,Lee County,1049,1635.041667,120.3892053,1665,106.7707825
37604,Johnson City,TN,Johnson City,Washington County,1050,905.8333333,13.59125536,893.75,21.8303115
94114,San Francisco,CA,San Francisco-Oakland-Hayward,San Francisco County,1051,5640,183.1779645,5456.25,214.2815029
85713,Tucson,AZ,Tucson,Pima County,1052,926.375,25.59632542,986,53.34088488
92870,Placentia,CA,Los Angeles-Long Beach-Anaheim,Orange County,1053,2701.458333,70.41882393,2720,122.3723825
60605,Chicago,IL,Chicago-Naperville-Elgin,Cook County,1054,2088.541667,36.51623973,2095.3,13.45213738
78229,San Antonio,TX,San Antonio-New Braunfels,Bexar County,1054,842.8333333,22.30034878,853.55,2.778938646
80231,Denver,CO,Denver-Aurora-Lakewood,Denver County,1054,1646.333333,95.82913034,1720.25,51.24024297
38501,Cookeville,TN,Cookeville,Putnam County,1057,856,29.30017065,923.7,38.06520721
18102,Allentown,PA,Allentown-Bethlehem-Easton,Lehigh County,1058,1011.388889,64.25979293,1042.25,52.90852956
93551,Palmdale,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,1059,2116.291667,101.0821568,2216.95,69.43862398
80401,Golden,CO,Denver-Aurora-Lakewood,Jefferson County,1060,2165.208333,145.9325555,2275.5,123.0690863
94590,Vallejo,CA,Vallejo-Fairfield,Solano County,1060,1725.375,46.76943669,1760.75,58.43853609
95124,San Jose,CA,San Jose-Sunnyvale-Santa Clara,Santa Clara County,1062,3470.363636,85.2344603,3525,100.623059
97756,Redmond,OR,Bend-Redmond,Deschutes County,1063,1483.318182,55.26476468,1543,63.81418338
33435,Boynton Beach,FL,Miami-Fort Lauderdale-West Palm Beach,Palm Beach County,1064,1668.125,48.70323612,1685.5,60.22665523
28226,Charlotte,NC,Charlotte-Concord-Gastonia,Mecklenburg County,1065,1415.625,67.54724427,1497.75,60.12954765
80210,Denver,CO,Denver-Aurora-Lakewood,Denver County,1065,2237.291667,96.20647465,2373.5,72.59648752
94010,Burlingame,CA,San Francisco-Oakland-Hayward,San Mateo County,1067,5774.0625,407.3388053,5279.25,311.1009683
85234,Gilbert,AZ,Phoenix-Mesa-Scottsdale,Maricopa County,1068,1467.625,28.74393052,1529.25,44.88944754
98033,Kirkland,WA,Seattle-Tacoma-Bellevue,King County,1069,2663.791667,136.7938623,2696.9,134.1891948
38109,Memphis,TN,Memphis,Shelby County,1070,710.1666667,13.24030043,741.75,19.55920499
44120,Cleveland,OH,Cleveland-Elyria,Cuyahoga County,1070,814.375,48.91664892,844.15,37.03380213
48198,Superior,MI,Ann Arbor,Washtenaw County,1070,1139.166667,38.1790373,1180.95,57.68901542
92211,Palm Desert,CA,Riverside-San Bernardino-Ontario,Riverside County,1073,3150,50,2997.35,152.1469766
80127,Ken Caryl,CO,Denver-Aurora-Lakewood,Jefferson County,1074,2084.583333,146.3508674,2263,73.75466087
46237,Indianapolis,IN,Indianapolis-Carmel-Anderson,Marion County,1075,1164.375,33.07385989,1213.25,45.53913152
37601,Johnson City,TN,Johnson City,Washington County,1076,828.5,38.71692137,835.5,27.76688675
98042,Kent,WA,Seattle-Tacoma-Bellevue,King County,1077,2072.7,60.29601977,2208,57.84461946
80501,Longmont,CO,Boulder,Boulder County,1078,1666.041667,64.48884217,1725.5,61.16371473
34667,Hudson,FL,Tampa-St. Petersburg-Clearwater,Pasco County,1079,1246.833333,58.93051464,1281.6,93.11385504
20854,Potomac,MD,Washington-Arlington-Alexandria,Montgomery County,1080,3744.791667,171.6538982,3768.25,110.5783094
75104,Cedar Hill,TX,Dallas-Fort Worth-Arlington,Dallas County,1081,1485.541667,26.5694517,1577.75,26.51532576
70737,Gonzales,LA,Baton Rouge,Ascension Parish,1082,1485.714286,63.8876565,1467.25,22.42905482
85020,Phoenix,AZ,Phoenix-Mesa-Scottsdale,Maricopa County,1083,1183.375,37.87596258,1241.95,55.80835511
95336,Manteca,CA,Stockton-Lodi,San Joaquin County,1084,1682.142857,43.22756585,1777.25,47.34778242
94103,San Francisco,CA,San Francisco-Oakland-Hayward,San Francisco County,1085,4114.545455,140.5703406,4250.25,89.50174579
23669,Hampton,VA,Virginia Beach-Norfolk-Newport News,Hampton City,1086,1183.75,20.39965277,1218.25,35.32085078
39110,Madison,MS,Jackson,Madison County,1087,1730,97.41805673,1754.5,28.41214529
60089,Buffalo Grove,IL,Chicago-Naperville-Elgin,Lake County,1087,2009.166667,126.7885926,2132.15,76.60680453
92111,San Diego,CA,San Diego-Carlsbad,San Diego County,1089,2346.666667,150.7181881,2497.75,135.8006351
6082,Enfield,CT,Hartford-West Hartford-East Hartford,Hartford County,1090,1441.458333,58.74076464,1470.75,47.02459463
10065,New York,NY,New York-Newark-Jersey City,New York County,1090,4661.083333,178.1232992,4450,200.935313
27103,Winston-Salem,NC,Winston-Salem,Forsyth County,1092,1052.083333,35.86481176,1106.5,27.77588882
77581,Pearland,TX,Houston-The Woodlands-Sugar Land,Brazoria County,1093,1781,55.68849372,1773.5,52.26375417
60010,Barrington,IL,Chicago-Naperville-Elgin,Cook County,1094,2396.916667,163.3120522,2511.75,111.2825795
59718,Bozeman,MT,Bozeman,Gallatin County,1095,1697.708333,81.78005521,1799,118.7602627
20176,Leesburg,VA,Washington-Arlington-Alexandria,Loudoun County,1096,2273.916667,97.76456271,2320.75,139.5038082
38128,Memphis,TN,Memphis,Shelby County,1097,823.3333333,19.18477406,847.25,20.75
48073,Royal Oak,MI,Detroit-Warren-Dearborn,Oakland County,1098,1439.166667,58.62427446,1449.75,36.75
11217,New York,NY,New York-Newark-Jersey City,Kings County,1099,3244.208333,118.8145366,3340.25,179.7210686
13601,Watertown,NY,Watertown-Fort Drum,Jefferson County,1099,1235,36.74234614,1256.25,52.81157544
76108,Fort Worth,TX,Dallas-Fort Worth-Arlington,Tarrant County,1099,1375.958333,31.05268261,1427.45,31.38905064
34786,Windermere,FL,Orlando-Kissimmee-Sanford,Orange County,1102,2119.375,62.38426785,2246.75,35.42686128
92027,Escondido,CA,San Diego-Carlsbad,San Diego County,1103,2262.681818,78.66565403,2376,83.68990381
34746,Kissimmee,FL,Orlando-Kissimmee-Sanford,Osceola County,1104,1477.5,25.45420725,1541.4,32.58281756
78109,Converse,TX,San Antonio-New Braunfels,Bexar County,1104,1313.541667,22.13731609,1353.5,33.91533576
32566,Navarre,FL,Pensacola-Ferry Pass-Brent,Santa Rosa County,1106,1394.791667,34.01069583,1468.25,55.43069998
6606,Bridgeport,CT,Bridgeport-Stamford-Norwalk,Fairfield County,1107,1697.916667,106.2908418,1815,86.74675786
92028,Fallbrook,CA,San Diego-Carlsbad,San Diego County,1108,2361.458333,114.7027787,2597.15,97.87774262
77090,Houston,TX,Houston-The Woodlands-Sugar Land,Harris County,1109,1309.916667,33.56699354,1392.75,18.3183651
97302,Salem,OR,Salem,Marion County,1110,1453.333333,71.02425251,1538.75,60.62435567
83704,Boise,ID,Boise City,Ada County,1111,1043.541667,81.10216251,1141,56.90123022
20003,Washington,DC,Washington-Arlington-Alexandria,District of Columbia,1112,2799.375,109.792062,2804.5,139.7801846
90278,Redondo Beach,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,1113,3364.583333,127.3562643,3569.75,148.7718471
28213,Charlotte,NC,Charlotte-Concord-Gastonia,Mecklenburg County,1114,1275.708333,61.82989377,1298.7,22.78618002
46060,Noblesville,IN,Indianapolis-Carmel-Anderson,Hamilton County,1115,1316.375,19.36935402,1357.75,40.03826295
92116,San Diego,CA,San Diego-Carlsbad,San Diego County,1115,2171.458333,77.95871192,2344.25,71.37094997
78414,Corpus Christi,TX,Corpus Christi,Nueces County,1117,1760.208333,45.76272971,1765,29.49576241
21220,Middle River,MD,Baltimore-Columbia-Towson,Baltimore County,1118,1551.833333,48.57311213,1594.5,59.97707896
91344,Los Angeles,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,1119,2820.791667,159.2417526,3031.8,100.9327004
92691,Mission Viejo,CA,Los Angeles-Long Beach-Anaheim,Orange County,1120,2721.25,39.38987814,2746.5,76.26598193
17055,Upper Allen,PA,Harrisburg-Carlisle,Cumberland County,1121,1349.318182,47.94754365,1411.75,56.14768473
60123,Elgin,IL,Chicago-Naperville-Elgin,Kane County,1122,1411.333333,64.27717756,1386,37.18534658
92392,Victorville,CA,Riverside-San Bernardino-Ontario,San Bernardino County,1123,1393.75,28.65927715,1429.25,32.3660702
33175,Tamiami,FL,Miami-Fort Lauderdale-West Palm Beach,Miami-Dade County,1124,2176.041667,87.5681778,2064.5,115.7194884
6484,Shelton,CT,Bridgeport-Stamford-Norwalk,Fairfield County,1125,1817.291667,119.902123,1820,53.38539126
34209,Bradenton,FL,North Port-Sarasota-Bradenton,Manatee County,1126,1713.409091,99.67146445,1855.25,42.49191099
28376,Raeford,NC,Fayetteville,Hoke County,1127,1088.125,19.87264137,1122.5,28.39454173
30350,Sandy Springs,GA,Atlanta-Sandy Springs-Roswell,Fulton County,1128,1406.458333,71.85386163,1503,69.68500556
46038,Fishers,IN,Indianapolis-Carmel-Anderson,Hamilton County,1129,1455,28.88555002,1475.25,38.60780362
92504,Riverside,CA,Riverside-San Bernardino-Ontario,Riverside County,1130,1800.541667,47.5010782,1980.65,70.61021527
49442,Muskegon,MI,Muskegon,Muskegon County,1131,803.4,6.8,762.3,22.72465621
30506,Gainesville,GA,Gainesville,Hall County,1132,1378.875,29.57626089,1472,47.22022872
77024,Houston,TX,Houston-The Woodlands-Sugar Land,Harris County,1133,1794.181818,95.41828316,1957.45,125.7096754
96734,Kailua,HI,Urban Honolulu,Honolulu County,1134,3079.166667,140.2502723,3026,154.2206212
28105,Matthews,NC,Charlotte-Concord-Gastonia,Mecklenburg County,1135,1561.458333,95.7288833,1539.75,54.04222886
92886,Yorba Linda,CA,Los Angeles-Long Beach-Anaheim,Orange County,1136,3259.166667,80.41126925,3274.75,83.89316122
89131,Las Vegas,NV,Las Vegas-Henderson-Paradise,Clark County,1137,1430.375,29.58541659,1499.75,47.78140329
46254,Indianapolis,IN,Indianapolis-Carmel-Anderson,Marion County,1138,1118.875,46.71015459,1172.25,23.78155798
89014,Henderson,NV,Las Vegas-Henderson-Paradise,Clark County,1138,1344.75,113.3700615,1236.75,62.39040391
34609,Spring Hill,FL,Tampa-St. Petersburg-Clearwater,Hernando County,1140,1252.291667,44.44634328,1309.4,29.48287639
32073,Orange Park,FL,Jacksonville,Clay County,1141,1269.666667,39.07116015,1341.45,26.54095891
28311,Fayetteville,NC,Fayetteville,Cumberland County,1142,905.8333333,32.90347837,942,40.5092582
92545,Hemet,CA,Riverside-San Bernardino-Ontario,Riverside County,1143,1421.458333,67.57294156,1523.5,83.95832299
1801,Woburn,MA,Boston-Cambridge-Newton,Middlesex County,1144,1848.125,68.8077409,1846.75,151.1251551
10040,New York,NY,New York-Newark-Jersey City,New York County,1145,1565.708333,20.56945382,1587.45,18.90826539
75019,Coppell,TX,Dallas-Fort Worth-Arlington,Dallas County,1146,2067.875,64.67293516,2084.15,64.1245078
97701,Bend,OR,Bend-Redmond,Deschutes County,1147,1656.041667,50.81070193,1688.75,44.03478738
76502,Temple,TX,Killeen-Temple,Bell County,1148,1264.791667,23.41781581,1321.5,29.24465763
49504,Grand Rapids,MI,Grand Rapids-Wyoming,Kent County,1149,1550,50,1418.5,80.44563382
32034,Fernandina Beach,FL,Jacksonville,Nassau County,1150,1625.833333,77.67676973,1670.95,80.59232284
85208,Mesa,AZ,Phoenix-Mesa-Scottsdale,Maricopa County,1151,1271.041667,35.75755068,1328.3,22.75983304
11205,New York,NY,New York-Newark-Jersey City,Kings County,1152,2838.333333,93.44301591,2818.1,122.3907268
92530,Lake Elsinore,CA,Riverside-San Bernardino-Ontario,Riverside County,1153,1663.958333,77.96539252,1745.25,61.1805729
52722,Bettendorf,IA,Davenport-Moline-Rock Island,Scott County,1154,1411.875,38.10791967,1420.5,62.63784798
60505,Aurora,IL,Chicago-Naperville-Elgin,Kane County,1155,1212.5,12.5,1246.5,37.13488926
21702,Frederick,MD,Washington-Arlington-Alexandria,Frederick County,1156,1489.666667,42.80641177,1589.7,82.67290971
27516,Chapel Hill,NC,Durham-Chapel Hill,Orange County,1157,1725,75,1764.75,98.03985159
94539,Fremont,CA,San Francisco-Oakland-Hayward,Alameda County,1158,3588.916667,129.2872824,3696.8,150.013866
94107,San Francisco,CA,San Francisco-Oakland-Hayward,San Francisco County,1159,4428.125,98.2509807,4330.75,180.689824
15235,Penn Hills,PA,Pittsburgh,Allegheny County,1160,947.5,30.66961037,953.25,16.43357843
40356,Nicholasville,KY,Lexington-Fayette,Jessamine County,1161,908.75,12.88975692,913.45,51.46962697
32907,Palm Bay,FL,Palm Bay-Melbourne-Titusville,Brevard County,1162,1271.375,35.07083606,1337.95,31.85627882
94605,Oakland,CA,San Francisco-Oakland-Hayward,Alameda County,1163,2672.5,116.9089746,2703.5,191.9609335
90703,Cerritos,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,1164,2754.583333,104.6364407,2878.5,46.74665763
8817,Edison,NJ,New York-Newark-Jersey City,Middlesex County,1165,1893.75,63.63551812,1855,55.67764363
97219,Portland,OR,Portland-Vancouver-Hillsboro,Multnomah County,1165,1982.291667,88.10184881,2028.25,77.60517058
22202,Arlington,VA,Washington-Arlington-Alexandria,Arlington County,1167,2465.625,85.81790921,2441.5,65.15558303
33177,South Miami Heights,FL,Miami-Fort Lauderdale-West Palm Beach,Miami-Dade County,1167,1923.875,42.27101302,1944,10.19803903
77004,Houston,TX,Houston-The Woodlands-Sugar Land,Harris County,1169,1958.75,49.07880568,1978.45,54.89874771
60462,Orland Park,IL,Chicago-Naperville-Elgin,Cook County,1170,1704.583333,59.94644601,1772,87.64131446
77064,Houston,TX,Houston-The Woodlands-Sugar Land,Harris County,1171,1470,21.40872096,1491.75,34.13301188
85202,Mesa,AZ,Phoenix-Mesa-Scottsdale,Maricopa County,1172,1174.041667,40.60760311,1242.75,76.43992739
92672,San Clemente,CA,Los Angeles-Long Beach-Anaheim,Orange County,1173,3320.416667,137.3932667,3362.5,93.03897033
78227,San Antonio,TX,San Antonio-New Braunfels,Bexar County,1174,990.0416667,18.25565932,1076,43
92009,Carlsbad,CA,San Diego-Carlsbad,San Diego County,1175,2883.125,155.0138603,2966.4,124.7292668
23224,Richmond,VA,Richmond,Richmond City,1176,1000.833333,64.74576348,1050.4,49.2558626
84790,Saint George,UT,St. George,Washington County,1177,1376.208333,42.01213036,1500.75,86.70387823
60062,Northbrook,IL,Chicago-Naperville-Elgin,Cook County,1178,2280.681818,122.0799426,2349.65,184.4738532
21230,Baltimore,MD,Baltimore-Columbia-Towson,Baltimore City,1179,1791.208333,114.5453801,1809.15,105.2402133
85712,Tucson,AZ,Tucson,Pima County,1180,880.8333333,38.61310946,875.75,48.40002583
